"","Name","Opponent","WeekNum","PlayType","PlayerPosition","PlayerYear","calYear","RushAtt","RushYds","RushTD","ReceiveRec","ReceiveYds","ReceiveTD","PassCmp","PassAtt","PassInt","PassYds","PassTD","PassEff","PuntNo","PuntYds","PuntAvg","PuntBLK","PuntLNG","FGM","FGA","FGLP","IntInt","IntYds","IntTD","PRRet","PRYds","PRLP","KORet","KOYds","KOLP"
"111","KISSELL","WILLIAM & MARY",3,"Rushing / Passing","QB","JR",1950,3,18,0,NA,NA,NA,4,8,2,39,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","KISSELL","NORTH CAROLINA",4,"Rushing / Passing","QB","JR",1950,5,22,1,NA,NA,NA,4,11,1,29,0,0.363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","KISSELL","GEORGE WASHINGTON",5,"Rushing / Passing","QB","JR",1950,4,-9,0,NA,NA,NA,2,5,0,14,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","KISSELL","CLEMSON",6,"Rushing / Passing","QB","JR",1950,4,-1,0,NA,NA,NA,4,9,1,38,0,0.444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","KISSELL","DUKE",7,"Rushing / Passing","QB","JR",1950,1,-2,0,NA,NA,NA,4,7,1,56,0,0.571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","KISSELL","NC STATE",8,"Rushing / Passing","QB","JR",1950,4,10,0,NA,NA,NA,4,7,0,75,0,0.571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","KISSELL","SOUTH CAROLINA",9,"Rushing / Passing","QB","JR",1950,5,51,1,NA,NA,NA,7,15,0,88,0,0.466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","DAVIS","BOSTON COLLEGE",1,"Rushing / Passing / Punting","QB","JR",1950,5,1,0,NA,NA,NA,4,18,2,23,0,0.222222222,3,79,26.33333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","DAVIS","RICHMOND",2,"Rushing / Passing / Punting","QB","JR",1950,3,-26,0,NA,NA,NA,5,7,1,117,1,0.714285714,3,106,35.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","DAVIS","WILLIAM & MARY",3,"Rushing / Passing / Punting","QB","JR",1950,1,-1,0,NA,NA,NA,3,5,0,41,2,0.6,1,40,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","DAVIS","NORTH CAROLINA",4,"Rushing / Passing / Punting","QB","JR",1950,1,6,0,NA,NA,NA,1,1,0,41,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","DAVIS","GEORGE WASHINGTON",5,"Rushing / Passing / Punting","QB","JR",1950,1,1,0,NA,NA,NA,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","DAVIS","CLEMSON",6,"Rushing / Passing / Punting","QB","JR",1950,NA,NA,NA,NA,NA,NA,5,6,0,87,1,0.833333333,1,29,29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","DAVIS","DUKE",7,"Rushing / Passing / Punting","QB","JR",1950,2,-32,0,NA,NA,NA,3,6,0,58,1,0.5,2,59,29.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","DAVIS","NC STATE",8,"Rushing / Passing / Punting","QB","JR",1950,5,-47,0,NA,NA,NA,1,2,0,15,0,0.5,3,82,27.33333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","DAVIS","SOUTH CAROLINA",9,"Rushing / Passing / Punting","QB","JR",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,150,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","CHESHIRE","BOSTON COLLEGE",1,"Rushing / Punting / Punt Returns","RH","SO",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","CHESHIRE","DUKE",7,"Rushing / Punting / Punt Returns","RH","SO",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","CHESHIRE","SOUTH CAROLINA",9,"Rushing / Punting / Punt Returns","RH","SO",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","CHESHIRE","NORTH CAROLINA",4,"Rushing / Punting / Punt Returns","RH","SO",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","CHESHIRE","WILLIAM & MARY",3,"Rushing / Punting / Punt Returns","RH","SO",1950,3,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,47,47,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA
"132","CHESHIRE","CLEMSON",6,"Rushing / Punting / Punt Returns","RH","SO",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","CHESHIRE","GEORGE WASHINGTON",5,"Rushing / Punting / Punt Returns","RH","SO",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","CHESHIRE","NC STATE",8,"Rushing / Punting / Punt Returns","RH","SO",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","CHESHIRE","RICHMOND",2,"Rushing / Punting / Punt Returns","RH","SO",1950,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","SCARTON","BOSTON COLLEGE",1,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","RH","JR",1950,16,72,0,2,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,9,0
"137","SCARTON","RICHMOND",2,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","RH","JR",1950,7,45,1,3,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,26,0,NA,NA,NA
"138","SCARTON","WILLIAM & MARY",3,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","RH","JR",1950,15,122,2,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17,0,NA,NA,NA,NA,NA,NA
"139","SCARTON","NORTH CAROLINA",4,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","RH","JR",1950,18,58,0,1,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,0,NA,NA,NA
"140","SCARTON","GEORGE WASHINGTON",5,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","RH","JR",1950,15,58,0,1,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,8,0,NA,NA,NA
"141","SCARTON","CLEMSON",6,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","RH","JR",1950,9,18,0,3,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,16,0,NA,NA,NA
"142","SCARTON","DUKE",7,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","RH","JR",1950,17,85,1,3,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,0,NA,NA,NA
"143","SCARTON","NC STATE",8,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","RH","JR",1950,26,92,1,1,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","SCARTON","SOUTH CAROLINA",9,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","RH","JR",1950,5,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","MILLER","BOSTON COLLEGE",1,"Rushing / Receiving / KO Returns","FB","JR",1950,17,54,1,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","MILLER","RICHMOND",2,"Rushing / Receiving / KO Returns","FB","JR",1950,13,61,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","MILLER","WILLIAM & MARY",3,"Rushing / Receiving / KO Returns","FB","JR",1950,12,87,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","MILLER","NORTH CAROLINA",4,"Rushing / Receiving / KO Returns","FB","JR",1950,19,62,0,1,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,0
"149","MILLER","GEORGE WASHINGTON",5,"Rushing / Receiving / KO Returns","FB","JR",1950,18,77,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","MILLER","CLEMSON",6,"Rushing / Receiving / KO Returns","FB","JR",1950,24,86,1,2,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,36,0
"151","MILLER","DUKE",7,"Rushing / Receiving / KO Returns","FB","JR",1950,27,90,0,1,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","MILLER","NC STATE",8,"Rushing / Receiving / KO Returns","FB","JR",1950,24,115,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","MILLER","SOUTH CAROLINA",9,"Rushing / Receiving / KO Returns","FB","JR",1950,24,89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","SMITH","BOSTON COLLEGE",1,"Rushing / Receiving / Passing / Punting / Punt Returns / KO Returns","LH","JR",1950,17,81,0,2,22,0,2,4,1,19,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,17,0,NA,NA,NA
"155","SMITH","RICHMOND",2,"Rushing / Receiving / Passing / Punting / Punt Returns / KO Returns","LH","JR",1950,8,5,0,1,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,18,0,NA,NA,NA
"156","SMITH","WILLIAM & MARY",3,"Rushing / Receiving / Passing / Punting / Punt Returns / KO Returns","LH","JR",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","SMITH","NORTH CAROLINA",4,"Rushing / Receiving / Passing / Punting / Punt Returns / KO Returns","LH","JR",1950,7,18,0,1,-3,0,1,4,0,8,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","SMITH","GEORGE WASHINGTON",5,"Rushing / Receiving / Passing / Punting / Punt Returns / KO Returns","LH","JR",1950,12,64,0,NA,NA,NA,1,2,1,5,0,0.5,2,101,50.5,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA
"159","SMITH","CLEMSON",6,"Rushing / Receiving / Passing / Punting / Punt Returns / KO Returns","LH","JR",1950,9,50,0,2,2,0,1,3,0,8,0,0.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","SMITH","DUKE",7,"Rushing / Receiving / Passing / Punting / Punt Returns / KO Returns","LH","JR",1950,13,36,0,1,7,0,1,3,0,11,0,0.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","SMITH","NC STATE",8,"Rushing / Receiving / Passing / Punting / Punt Returns / KO Returns","LH","JR",1950,14,64,0,2,49,0,1,2,1,18,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,36,0
"162","SMITH","SOUTH CAROLINA",9,"Rushing / Receiving / Passing / Punting / Punt Returns / KO Returns","LH","JR",1950,16,52,0,1,10,0,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","MORRIS","BOSTON COLLEGE",1,"Rushing / Receiving / Punt Returns","LH","SO",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,0,NA,NA,NA
"164","MORRIS","DUKE",7,"Rushing / Receiving / Punt Returns","LH","SO",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","MORRIS","SOUTH CAROLINA",9,"Rushing / Receiving / Punt Returns","LH","SO",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","MORRIS","NORTH CAROLINA",4,"Rushing / Receiving / Punt Returns","LH","SO",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","MORRIS","WILLIAM & MARY",3,"Rushing / Receiving / Punt Returns","LH","SO",1950,2,3,0,1,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","MORRIS","CLEMSON",6,"Rushing / Receiving / Punt Returns","LH","SO",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","MORRIS","GEORGE WASHINGTON",5,"Rushing / Receiving / Punt Returns","LH","SO",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","MORRIS","NC STATE",8,"Rushing / Receiving / Punt Returns","LH","SO",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","MORRIS","RICHMOND",2,"Rushing / Receiving / Punt Returns","LH","SO",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","JONES","BOSTON COLLEGE",1,"Rushing / Receiving / Punting / Interceptions / KO Returns","LH","SR",1950,3,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","JONES","RICHMOND",2,"Rushing / Receiving / Punting / Interceptions / KO Returns","LH","SR",1950,6,57,0,1,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","JONES","WILLIAM & MARY",3,"Rushing / Receiving / Punting / Interceptions / KO Returns","LH","SR",1950,5,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18,0,NA,NA,NA,NA,NA,NA
"175","JONES","NORTH CAROLINA",4,"Rushing / Receiving / Punting / Interceptions / KO Returns","LH","SR",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,216,36,0,0,NA,NA,NA,1,7,0,NA,NA,NA,1,15,0
"176","JONES","GEORGE WASHINGTON",5,"Rushing / Receiving / Punting / Interceptions / KO Returns","LH","SR",1950,2,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,166,41.5,0,0,NA,NA,NA,1,27,0,NA,NA,NA,NA,NA,NA
"177","JONES","CLEMSON",6,"Rushing / Receiving / Punting / Interceptions / KO Returns","LH","SR",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,256,42.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","JONES","DUKE",7,"Rushing / Receiving / Punting / Interceptions / KO Returns","LH","SR",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,98,32.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0
"179","JONES","NC STATE",8,"Rushing / Receiving / Punting / Interceptions / KO Returns","LH","SR",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,0
"180","JONES","SOUTH CAROLINA",9,"Rushing / Receiving / Punting / Interceptions / KO Returns","LH","SR",1950,15,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,39,19.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","KING","BOSTON COLLEGE",1,"Rushing / Receiving / Punting / Interceptions / KO Returns","FB","SR",1950,NA,NA,NA,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,0
"182","KING","RICHMOND",2,"Rushing / Receiving / Punting / Interceptions / KO Returns","FB","SR",1950,3,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,59,59,0,0,NA,NA,NA,1,-2,0,NA,NA,NA,NA,NA,NA
"183","KING","WILLIAM & MARY",3,"Rushing / Receiving / Punting / Interceptions / KO Returns","FB","SR",1950,2,0,0,1,22,0,NA,NA,NA,NA,NA,NA,1,28,28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","KING","NORTH CAROLINA",4,"Rushing / Receiving / Punting / Interceptions / KO Returns","FB","SR",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,75,75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","KING","GEORGE WASHINGTON",5,"Rushing / Receiving / Punting / Interceptions / KO Returns","FB","SR",1950,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,61,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","KING","CLEMSON",6,"Rushing / Receiving / Punting / Interceptions / KO Returns","FB","SR",1950,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","KING","DUKE",7,"Rushing / Receiving / Punting / Interceptions / KO Returns","FB","SR",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","KING","NC STATE",8,"Rushing / Receiving / Punting / Interceptions / KO Returns","FB","SR",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","KING","SOUTH CAROLINA",9,"Rushing / Receiving / Punting / Interceptions / KO Returns","FB","SR",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","DONAHUE","BOSTON COLLEGE",1,"Interceptions","C","JR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","DONAHUE","NC STATE",2,"Interceptions","C","JR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","DONAHUE","RICHMOND",3,"Interceptions","C","JR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","DONAHUE","WILLIAM & MARY",4,"Interceptions","C","JR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","DONAHUE","GEORGE WASHINGTON",5,"Interceptions","C","JR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","DONAHUE","NORTH CAROLINA",6,"Interceptions","C","JR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17,0,NA,NA,NA,NA,NA,NA
"196","DONAHUE","CLEMSON",7,"Interceptions","C","JR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","DONAHUE","DUKE",8,"Interceptions","C","JR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","DONAHUE","BAYLOR",9,"Interceptions","C","JR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","DONAHUE","SOUTH CAROLINA",10,"Interceptions","C","JR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","GEORGE","BOSTON COLLEGE",1,"Interceptions","LT","SR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","GEORGE","NC STATE",2,"Interceptions","LT","SR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","GEORGE","RICHMOND",3,"Interceptions","LT","SR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","GEORGE","WILLIAM & MARY",4,"Interceptions","LT","SR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","GEORGE","GEORGE WASHINGTON",5,"Interceptions","LT","SR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,0,NA,NA,NA,NA,NA,NA
"205","GEORGE","NORTH CAROLINA",6,"Interceptions","LT","SR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","GEORGE","CLEMSON",7,"Interceptions","LT","SR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","GEORGE","DUKE",8,"Interceptions","LT","SR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","GEORGE","BAYLOR",9,"Interceptions","LT","SR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","GEORGE","SOUTH CAROLINA",10,"Interceptions","LT","SR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","HERRLEIN","BOSTON COLLEGE",1,"Interceptions","HB","FR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","HERRLEIN","NC STATE",2,"Interceptions","HB","FR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","HERRLEIN","RICHMOND",3,"Interceptions","HB","FR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA
"213","HERRLEIN","WILLIAM & MARY",4,"Interceptions","HB","FR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","HERRLEIN","GEORGE WASHINGTON",5,"Interceptions","HB","FR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","HERRLEIN","NORTH CAROLINA",6,"Interceptions","HB","FR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,NA,NA,NA
"216","HERRLEIN","CLEMSON",7,"Interceptions","HB","FR",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA,NA,NA,NA
